filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
classical.00088.au,0.294134905374,0.0282418224961,1302.66245485,1455.25172642,2347.18580689,0.0705362325851,-299.775531312,157.33685851,-37.3542093119,15.7710083813,-5.74981701304,-4.45776919364,-6.81590537577,-10.737252084,-9.88340001521,-8.15330097982,-5.41767336308,-7.83764952714,-2.73207134199,-1.10823597828,1.65034432086,3.64217874888,3.08436861315,0.109204951879,-0.795171759483,-2.7380047825,classical
classical.00068.au,0.2572746845,0.0573973804712,1559.72185193,1615.76953844,2812.83299118,0.0952023721701,-234.397677421,130.268765846,-39.5486172213,19.3380330593,-6.79701685713,-5.12645467742,-3.70948223504,-4.03549986066,-5.0706119537,-1.36752546601,-7.736359292,-4.38191151127,0.465239998867,0.785137365702,5.45849394542,8.77755007938,7.040208432,2.41622870706,-2.30631241324,-0.242262314978,classical
classical.00039.au,0.270814856459,0.0128194764256,1633.53475878,1735.08124076,3161.25588432,0.10895928067,-409.53014779,116.798956149,-16.1654421111,11.7033438225,0.729538151996,5.98451904835,-4.26159818969,0.499136633471,0.435511767027,12.6006816145,-1.10797719784,-1.14716292029,4.97318246272,1.75798254396,-3.91009859351,3.50599775231,2.79935536822,3.10199497612,0.651257171602,-0.245165094447,classical
classical.00029.au,0.246935360838,0.0416080132127,1558.8139526,1578.5636816,2922.065664,0.0922152398171,-297.219747626,130.28058862,-30.5888895511,27.4903728252,-7.05962056815,1.99033594984,-11.1271615576,4.7545482829,-8.77272810626,5.41972200205,-5.37344768497,4.46951043072,1.73151925842,1.88813674022,-1.31046907775,1.09091206375,-0.989501507766,-1.46482988475,0.635971409426,1.15991562738,classical
classical.00078.au,0.225211979427,0.00663295853883,715.189320478,1029.99154525,1037.28539434,0.0412934010981,-552.064063309,173.398703232,26.3557665906,14.1146139845,7.25255500602,-7.08765538284,-5.85601047615,-10.3401730818,-11.01861778,-9.19363910064,-8.8260163592,-4.92920709957,-3.65046980943,-4.28085595641,-3.45749657127,-4.82061550351,-5.68252902009,-6.55056282498,-8.21096581164,-6.45384124303,classical
classical.00058.au,0.265696527673,0.0299985259771,1137.95424033,1480.52186643,1821.18065424,0.0818683636078,-349.9776786,161.832926858,-3.36980892437,14.1921862495,5.77528376656,3.54168949475,2.97859372523,-7.10582070043,-7.9215495813,-0.359461977173,2.8358877266,-2.49597779837,-6.7797013386,-8.83205043215,-6.67471788556,-4.89966309917,0.100756333617,4.25992651887,5.10045769811,2.60898232652,classical
classical.00009.au,0.270478239493,0.0237977113575,1216.2937624,1582.80155097,2560.25951846,0.0562702568692,-356.142200522,139.805789825,-6.27847650981,43.1762881196,-8.85908061142,11.0425768398,-8.37395726476,4.41575527247,-8.29099799762,8.67696976567,-8.13815806406,3.42429328982,-1.43833443982,-0.41947250135,-1.72671875234,-0.283631468257,-0.653537690368,1.16054822968,-0.624840824457,-0.257531581143,classical
classical.00019.au,0.284017622818,0.00799312349409,1184.63214206,1525.04473738,2289.45282266,0.0575914884868,-475.84906643,141.52058267,-8.481039752,33.9966765278,0.530630254996,6.04552191323,0.0252614974538,9.5345004487,2.16182933055,7.0858435161,-8.05120353106,-0.101292674442,0.793869650866,3.87330857909,5.31376301023,4.67082055949,6.86861327893,5.39176681001,1.04728542497,-6.492128113,classical
classical.00048.au,0.296546769743,0.160943835974,1515.56208513,1642.20116789,2770.91657798,0.0872715811242,-123.813890258,148.485940735,-21.5386566508,17.4408815135,-1.42772408652,4.17846451957,-6.99298141868,-5.08117535882,-5.79317792604,5.04186120793,-6.24615934267,-1.97275486092,-0.971060913267,-2.45215766173,-4.32048279253,-0.865963435215,-4.71495299622,-2.22983331092,-5.1324302794,-3.21506366263,classical
classical.00059.au,0.282586723941,0.0691641122103,1551.64714443,1651.37920591,2841.57448405,0.0932995114164,-197.131536578,137.372650574,-34.1901488857,25.3637577286,-5.27890920225,-2.77500814061,-9.4955631115,-7.60407647637,-7.64976863029,-5.66342825665,-4.38235225181,-5.4338789181,-3.54479525254,-5.66973670007,-1.88941347673,-2.88526395731,-3.4823248279,-4.02488990093,-7.2947742227,-4.2009399092,classical
classical.00008.au,0.254773571416,0.0340381264687,1516.62621934,1629.50070479,2973.78201795,0.0787878833688,-292.128300164,127.769045844,-29.901040674,37.4301876298,-9.54702436029,5.11370338054,-13.811694618,7.02610101559,-7.03017461626,6.48969689903,-9.90608098493,4.70910659278,0.377205969372,1.46433344237,3.39367384205,6.07653764826,0.963428929042,-0.753660245874,-2.1053122901,0.755132392281,classical
classical.00018.au,0.239078870528,0.0186849609017,1157.88985831,1320.76933449,2181.97847254,0.0706688848442,-405.673814076,145.70731054,-0.832810520091,23.0740045431,9.22129117154,-2.6493296089,-5.74746685133,-2.08503984928,-0.642352710506,6.76243845674,2.80433002257,2.44066656877,5.08026227402,2.38739836003,1.86819932234,2.49929556644,1.51976451089,-2.26374676375,-1.44239084332,2.6134599643,classical
classical.00049.au,0.311586872957,0.12381207943,2224.87016395,2274.30991202,4467.43131939,0.10944642814,-98.3232926827,98.356932563,-20.4917624254,18.818138421,-2.09672055762,2.66357033967,-7.30994660113,-3.5869280399,-7.98606511978,-1.9163091154,-4.72748667171,0.627075773833,-2.59127301092,-1.4705251817,-3.17064991428,0.657625906147,-4.81637433872,-2.21776159006,-3.80897976883,0.233789431021,classical
classical.00069.au,0.236665804191,0.0291666202247,1349.41592773,1522.68430154,2443.61855711,0.0792803218121,-321.196846507,136.305609589,-28.3113781945,31.0417608179,0.560744692852,0.223598152866,0.656599767963,-1.31852427314,-0.0418510517441,-0.420781378362,-6.19374788767,-0.160919127593,-0.481448583526,-0.748258895431,7.47855226813,10.9806850033,7.84262200031,4.32903915467,2.98821767938,5.85614324253,classical
classical.00038.au,0.294410142509,0.0443192869425,1279.04166144,1339.07239885,2376.66062866,0.0758358981956,-276.043356437,146.371619911,-36.5712750206,24.1877425168,-2.53928235736,-2.17739533357,-13.2930685645,-6.52578650796,-9.39407304286,-3.12077358992,-11.5315693705,-4.19068157317,-1.67729061767,-1.52068684888,-3.19795366206,-1.76845369732,-2.23890060677,-3.52431903909,-2.99468267809,-3.30354850492,classical
classical.00028.au,0.262947190423,0.0626168176532,1313.6988927,1371.0499732,2397.05217202,0.0810977711397,-228.917146566,153.983120705,-30.6888155709,20.8063967615,-6.08567274654,1.17441905989,-10.7872979012,-3.88758427236,-11.5984857039,0.883624413067,-8.28228508202,-0.724534357636,-3.1098046806,-3.43793526457,-2.62902920063,0.719195070794,-1.97360597893,-2.51351262617,1.57147535323,-1.48486668073,classical
classical.00079.au,0.217626991193,0.0188477672637,789.601607037,897.994318933,1158.45132834,0.0521123077109,-437.557283383,171.027122593,7.37899730136,-3.12903147137,0.791053815622,-11.1404006218,-12.5251701251,-6.894892371,-5.84110385423,-8.44666120385,-8.47093507224,-8.33027544754,-7.37357659269,-6.73335081424,-6.08633223234,-7.05751922439,-6.64979807459,-4.29258793277,-4.40568241474,-4.91736648062,classical
classical.00007.au,0.276529210753,0.0408737361431,1358.91835831,1516.20852296,2667.90053424,0.0731469499807,-286.838420957,135.919444695,-24.4371159079,36.6486436107,-6.23445642359,6.95407552474,-8.16277901939,3.83932785596,-4.3905244478,6.42992069639,-4.12374217766,1.54366815466,-4.34695691631,-3.01897740578,-0.0053140976086,5.6524133187,3.43700994392,2.83097658117,1.09717444942,-0.294304202083,classical
classical.00056.au,0.312899540896,0.189936608076,1680.08826444,1706.91981591,3077.80638893,0.096725794553,-81.1037422137,129.102790995,-42.5385388519,33.1780594319,5.65930758947,-6.40216611985,-2.26505996291,7.37270403795,-18.7186411948,2.50088252095,3.78601601837,1.93463839826,-10.0664931437,0.944549983933,-3.57320583606,-6.16834895024,-8.03339085067,3.77587470956,-5.02960859471,-0.853512484046,classical
classical.00062.au,0.320224727029,0.0389561392367,1474.80338355,1813.31645885,2809.941342,0.0740460375145,-305.396502771,135.925737409,-11.7558766381,18.2228919384,10.3882402492,3.01672684677,-5.59554190443,0.145116438372,-1.34889700561,-1.86790533951,-3.20713605818,-6.74036385136,-2.6928699205,-5.59552721161,-4.52192397989,-4.7830263209,-5.3703090347,-2.62215100194,-5.83681021794,-6.92883466648,classical
classical.00033.au,0.303928026012,0.0123625444248,1128.26402216,1375.87308936,2165.77023722,0.0543930951287,-429.084303935,120.754179808,-1.68571941776,17.9542717641,7.73696167042,-2.04543200336,-3.94267764625,-2.5363291625,-0.583061809635,-0.797120992326,-9.05137724341,-3.68585631897,-0.977725603441,-4.99831878321,-3.81067002138,-2.41442203223,-1.89663084374,-0.307219120068,3.41963633014,3.14561390079,classical
classical.00091.au,0.223738305976,0.0447457134724,2192.79809116,1911.98603671,4066.4670773,0.152437853739,-251.313450085,88.7251524866,-41.7671919205,37.9197842317,-12.0239732826,21.6378511602,-5.8541449667,25.7257306975,-5.19648245887,14.3009627222,-7.56134484037,10.4695011022,-4.92115833858,5.28319203553,0.307726989654,3.31973285338,1.26133259715,4.7670629649,-2.07630312257,1.12896695915,classical
classical.00081.au,0.266903699984,0.0165255255997,1213.87230647,1539.55698032,2163.52858411,0.0605589686533,-374.741091391,153.855657897,-21.574737761,20.8465030043,7.00625336355,-3.94914272511,-2.5223049026,-2.80880481978,-4.28417582521,-4.50685797404,-5.76722289126,-4.26254700829,-3.84305293164,-4.57805078817,-3.63475761805,-2.2924845718,-3.13609429225,-0.2221484036,2.63109667088,1.8191584943,classical
classical.00023.au,0.26715585466,0.0171323660761,983.686386717,1403.97560596,1852.5137981,0.0442272457914,-406.917757697,163.082502732,-2.36121871275,32.3840323743,7.980317461,9.60034544419,-5.42017281999,9.46626681649,-3.04209645082,10.165265547,-10.3424070951,-5.42322501878,-8.04179486781,-2.09080747104,0.399182252753,3.39242250222,3.5023653611,7.38780122309,6.44844037771,0.184801096385,classical
classical.00072.au,0.279420640275,0.0207315105945,1284.92177494,1659.622614,2476.56835786,0.0637498034781,-360.821768751,138.999301852,-12.939265593,33.8057610597,7.58608399235,-1.71611532933,1.03666551772,4.07786454954,3.93350800626,0.931713080793,0.504210195113,4.68460049935,3.34318702011,-2.25125536838,-1.85286771368,2.21502938569,1.78478766089,-1.51967419918,-3.25352081462,3.9989496285,classical
classical.00046.au,0.346797522562,0.115125246346,1878.64457434,1964.91200781,3633.98635911,0.111613081705,-85.2434616951,118.428897554,-31.4746360858,20.2841214709,-4.4211102748,6.92297169654,-10.9544630413,-1.62436820017,-7.37024146383,-3.0151171488,-4.43337657753,-1.40367399972,-4.2473670734,-4.16893331256,-3.98202149752,0.275396998119,-3.39337999758,1.69445129187,-3.68552690628,-3.43986221635,classical
classical.00017.au,0.256394968267,0.0373781509697,1358.89790274,1417.88743263,2417.59371447,0.0811155336929,-311.539396839,148.683278907,-33.4811177403,10.326815814,-12.8620152162,1.21772030799,-12.8992952741,0.798094591252,-9.72586900154,2.04969502698,-5.10888360977,6.7452412767,4.60556985057,3.76483171531,1.27532903359,1.24359976215,-0.0895987915461,1.51176244515,0.387477432444,-3.0039546898,classical
classical.00037.au,0.284173045524,0.0415513776243,1534.06497758,1464.71072291,2838.22450431,0.0939521907653,-275.346266104,125.311286403,-41.0436707569,24.5905402206,-4.76796278435,-4.26632234072,-14.999460534,-5.05112774749,-4.9915378575,2.46848064154,-10.8864191756,-8.02030175878,-5.15505971983,-4.61842690112,0.71493493441,6.5177031401,5.90655300641,2.68381330012,-2.03203493117,-8.06038568281,classical
classical.00066.au,0.187032426006,0.0317313559353,794.918486102,1295.68945158,1007.27724247,0.0450322295859,-429.34623723,175.154267282,31.9037106272,4.27001062344,1.05218507589,-5.77080925614,-9.47931798048,-11.2820571706,-10.581429047,-8.6628428686,-6.33477917324,-1.68082717138,0.820965228605,-0.185078362774,0.0316260734389,0.206131952657,-1.8470327367,-4.42041695371,-4.97325026643,-4.60422745954,classical
classical.00095.au,0.227545202895,0.013565916568,1800.70784316,1780.94226873,3426.85427828,0.124357146744,-422.605490836,89.8327242583,-18.7176852661,37.7984894038,6.00815988516,4.15811875374,-1.98177572508,12.1244645899,4.16750761374,13.7887694972,2.82442221975,5.88709754542,6.12817506404,8.14462900557,12.3575879793,7.09321453313,2.4143644942,0.78417849188,-3.42136843315,-0.746098512881,classical
classical.00052.au,0.387949211478,0.0555046536028,2411.93871752,2436.3554415,4994.71146433,0.1269701317,-186.398859583,86.6577316312,-15.7073381091,14.7437975982,-2.21622933257,6.26982261828,-0.889201195857,0.665299295396,-6.08688807238,-5.21079259434,-7.86058481666,-1.71716265105,-4.70771685819,-2.05879872042,1.40847727916,2.7604784507,3.30134922496,3.11086097436,-4.41013746908,-5.03804231047,classical
classical.00003.au,0.234236042111,0.0294497702271,1526.64706668,1499.53261692,2915.97403417,0.108951722136,-326.86483579,127.391309532,-30.5960956676,37.4688014947,-5.29610261955,20.8108714224,-1.77864408185,-4.60476338871,-4.05447267347,5.22894157627,-0.645898281279,2.80763908911,7.2521758265,3.98063896021,-2.3890354817,1.49096826316,0.583444169292,-0.610586777347,2.334468556,2.64974228389,classical
classical.00013.au,0.232114128898,0.0317415706813,1388.03499511,1456.18458664,2598.75095238,0.0808895335478,-343.110340023,140.104237167,-20.9151948316,32.3365083314,-3.68887760506,2.93792806079,-10.6727086401,0.316627781926,-5.78678242367,7.68937508383,-3.67248003872,2.56206926066,-3.49830634496,-2.24553889205,-0.837853865362,0.887983257333,0.482037592033,0.947071094048,1.86416376457,-0.637870130963,classical
classical.00042.au,0.261728171404,0.134665444493,1327.31442539,1326.71884292,2172.5701961,0.0938527960526,-160.315957499,164.130423504,-48.8865906422,1.59452728399,-7.59112536095,-2.6257244302,-11.0764918083,-7.02464228831,-8.11980807455,1.23349670027,-5.49574604309,-4.22036399531,-5.45725611948,-1.71006598235,-3.09217418306,-1.29239715596,-6.09958126256,-0.928016344446,-4.04584753325,-1.55773215583,classical
classical.00085.au,0.309652753683,0.0388885997236,1525.619293,1588.17546742,2732.97514074,0.0915878815548,-246.18962719,149.44773747,-41.977003853,11.6157316475,-10.2859909936,-4.01375301134,-7.13934732953,-10.1340299563,-9.42348362103,-7.17018070145,-3.15028177802,-5.63042379924,-2.57988138565,-4.5210749357,-6.16534604567,-4.97054988766,-3.34655345757,-3.34527584933,-0.672825415878,0.221499452379,classical
classical.00076.au,0.26048311246,0.0588512793183,1340.27064282,1538.93529086,2521.9847499,0.0717134741438,-238.582236331,149.783936651,-28.8700451408,28.2592559853,-0.797158128373,-3.92791692642,-2.14370241152,-4.34273585753,-4.18980553519,-3.44362243173,-5.77077326909,-0.116470720051,2.51827239519,0.681765438724,0.0684612322463,1.70527509541,0.652180948824,1.46841467079,-1.83140731415,-6.24463520558,classical
classical.00027.au,0.240704897648,0.0284194499254,901.834480527,1171.91579595,1456.66619174,0.0534494122485,-366.220203468,181.600639363,-5.52495503474,27.0015098323,-4.81776196002,4.6137317613,-10.5273526572,0.16398713449,-11.1343528216,3.58368245148,-10.3311332716,-1.0819361133,-4.59920729263,-0.484403680478,0.838412813352,0.247920415647,2.13120256599,0.704445449461,1.02919379629,-3.06196476967,classical
classical.00036.au,0.239282395497,0.0160101074725,1281.77084626,1502.89572602,2440.36024348,0.0594104495211,-419.228896684,127.448348155,-3.79273517709,23.1940707155,-4.33806413381,4.04050179374,-8.20241713218,-7.61656838477,-7.0800990273,-2.92444675016,-7.41477608772,-5.43900648316,-9.09989023474,-10.6168781698,-5.73767459935,-0.392486599792,7.0275666345,5.59397382409,-3.46912029883,-5.16621258344,classical
classical.00067.au,0.267353393999,0.03168778494,1118.22750659,1702.1749196,1993.67127788,0.0463553508369,-413.575992589,143.425234647,31.3438367732,14.0313391409,1.52437624473,-2.29103215703,-6.47889030393,-8.10293118396,-5.92481866048,-4.46289899851,-2.78336113231,-0.80947278899,-1.20813988925,-2.3808458323,-3.81032656915,-3.51540155799,-2.71251744349,-2.38578555595,0.622823741428,2.66757650436,classical
classical.00094.au,0.369008339915,0.0139955263585,1424.01374582,1696.9385758,2927.30729897,0.0701549045811,-385.757685867,128.638662572,-26.7360251139,39.4835019754,-2.17644609202,16.7600046391,-5.7314897162,14.7219005973,-3.09211502218,12.3053022196,-5.89401998946,2.78377956196,3.67149596996,10.9188036432,10.5366462863,9.91470746549,6.10759758745,3.53010120788,-3.32001146552,-3.67457067337,classical
classical.00053.au,0.304577592937,0.139884322882,1465.48188595,1554.51061747,2749.19170935,0.0879189694998,-119.290345755,149.588261367,-43.334373492,24.6393991871,-5.61512583121,10.7863902127,-2.8994281129,0.787197090594,-6.5471963908,4.39677942591,-1.29280012795,1.36543050464,-1.08114162959,-2.43524065097,-1.93758499243,1.29807274028,-1.38119687949,1.0449731344,-5.60296602354,-1.98624264263,classical
classical.00002.au,0.277865226412,0.0438690558076,1490.03481015,1599.95910176,2784.91649332,0.0900497200319,-235.255815754,141.12819486,-34.6668532012,30.9792352464,-16.37793448,23.1119843043,-11.0314450652,7.63946597615,-19.00824243,4.23564896939,-11.8209157915,8.90978326529,-1.43387133788,4.28102524259,1.48214065058,3.18797349791,-1.30951798465,2.9298184442,-1.66100279859,-2.89666574501,classical
classical.00012.au,0.235657963008,0.0314189232886,1179.90865427,1332.07604267,2153.69531023,0.0659387547165,-362.706803413,143.950016754,-18.9787359392,30.648398012,1.05136197134,0.268699895097,-7.97179892603,-3.86897480228,-8.92418756366,3.24623228186,-4.4491059095,3.63387477247,4.9317764411,3.2798997419,6.37113191895,6.0724897672,3.84666411579,-0.252130441715,1.15993873512,1.79278187935,classical
classical.00043.au,0.190956713636,0.115407556295,1063.15330553,1552.08903963,1610.94859215,0.0510408856182,-249.533809669,161.605588784,10.1345904704,-3.07930874775,-0.601394897568,-2.07670290748,-12.190370942,-8.6032687014,-14.6388030455,-12.0511895135,-12.306465857,-7.17568207145,-7.88932225355,-2.08210029253,-2.90861355906,-0.859944471482,-3.97287756682,-0.883545258431,-3.98747539116,-3.88522483901,classical
classical.00084.au,0.245490777691,0.0219823159277,1001.40043876,1151.02807838,1731.72286184,0.0579482512577,-369.18422413,171.986996667,-27.2987030877,6.03278321614,-0.122546169352,-10.674320717,-11.9141438707,-10.192112816,-11.3589703974,-10.5043543457,-8.37009335058,-9.79799471608,-5.0510842545,-5.08438597111,-3.03844186231,-1.7184584751,-1.84909021008,-2.25747845445,-1.27330675103,-0.441167254874,classical
classical.00077.au,0.219015446867,0.0167572125793,811.679646676,1008.65501584,1236.06752567,0.0483447567966,-477.9684051,155.339893264,12.7625068422,5.52071004898,2.38804693361,-10.6454164542,-16.6359290685,-12.5354490516,-11.1846402703,-9.37608002355,-3.21706472151,-2.76659244547,-6.4663332159,-8.29672413619,-7.0926083853,-7.47546568343,-5.32572992302,1.26101325222,1.87498345941,-1.65799918692,classical
classical.00026.au,0.245645578549,0.0389032848179,1278.60108726,1311.81497308,2233.26982906,0.0817481829286,-319.330973425,143.65876062,-31.1695738358,10.9150318123,-5.53634402305,-4.25985607337,-8.9340583539,-5.58997174056,-8.01628353355,2.33327068646,-4.46937962503,-0.329832967269,0.964388371261,1.14235525,-0.477749410167,-1.31732417716,0.151645333289,1.50490048047,3.7044200306,3.0609059939,classical
classical.00006.au,0.261489297877,0.0332318879664,1372.82580669,1579.30988682,2737.93344409,0.0729232173955,-295.702887699,134.535093697,-22.4471838302,40.741527087,-5.87705865724,9.26706827472,-11.8649389295,6.29362288096,-8.86072087583,4.40085961236,-9.37381667312,4.06237039266,1.6280915683,5.13856987763,5.44281645859,2.28507817003,-1.81666790893,-2.9232301781,0.135034899502,3.19743635891,classical
classical.00057.au,0.253792936748,0.0167774930596,1751.27141723,1929.81075848,3235.66376772,0.0952579273897,-367.16717503,112.843462877,-18.7554401765,10.1684116963,-1.61024951977,3.80752205768,0.919349335128,5.06509195158,-5.36544540516,-9.51914660778,-8.49228180652,-1.78495322466,1.29879160904,-3.86834556441,-2.63781275997,-1.05349027008,-1.27152355275,-2.50353728548,-2.57247237167,-4.06223225763,classical
classical.00063.au,0.226774791728,0.0201574265957,690.075901632,1357.99303584,749.06213719,0.0360542037539,-465.88142436,180.226274959,56.6660901135,11.0206661484,5.83613259896,0.733154211057,-3.96780047963,-5.88953201419,-8.46591806164,-9.78887642355,-7.69505478217,-3.25770282536,-1.86236247457,-4.01522492654,-4.10805042574,-2.47333200722,-2.35645496722,-2.98989077236,-3.21861883293,-1.70830016945,classical
classical.00032.au,0.283133883418,0.00804523564875,792.899921079,1205.27047018,1207.567698,0.0365817893769,-498.584113722,177.519916171,11.2058397628,27.6455447251,-2.83398737213,5.10115302315,-6.60543512122,-1.06035518077,-4.15225269942,-3.05344628769,-9.90649501095,-8.56630221984,-9.18514532659,-11.9307922137,-9.19008417374,-10.8973564124,-8.8537850536,-3.93259826823,-2.39112239156,-2.30270648516,classical
classical.00090.au,0.215812677488,0.0238661840558,2172.34094061,1883.25856571,4066.55041013,0.151986231376,-326.280927094,85.9211929295,-42.9876385077,31.8415431207,-19.5725061603,9.99443250901,-16.4593426355,10.0035718902,-8.59538758654,25.508464305,6.53658642561,16.3986173041,3.50581089714,9.5881585104,5.92145316202,9.28593201704,9.96867632889,9.20181102328,2.80120081397,-5.3798161833,classical
classical.00080.au,0.437909369655,0.00527561362833,972.033526693,1615.11686746,1907.41346613,0.0315376021914,-549.788997576,157.084783023,6.57102423146,34.4396484174,13.2774861811,5.74588540042,5.06051313641,-3.0099284819,2.06072478557,3.0761263103,2.01379727609,3.24088172871,5.66956565199,5.70483042756,3.63874395104,4.09025694864,4.32978092166,3.35738999997,2.62276205869,1.66247976935,classical
classical.00022.au,0.276292326271,0.0479072257876,1211.19995198,1367.09887295,2237.36147098,0.0684462981327,-278.749695479,160.02550203,-28.4055033634,23.0652863501,-2.69534191419,3.01448534816,-11.2918695519,-0.5081977815,-11.3593991954,3.17976411777,-5.10296763288,4.33849791799,-4.07725688608,-0.160675446157,-1.67059686003,1.64259985216,0.999606398778,-0.761482635336,-3.83427125764,-3.55305885569,classical
classical.00073.au,0.216328361594,0.0438315868378,1211.29633521,1337.76250515,2104.70393981,0.0709391024091,-306.752771293,152.912481064,-27.5905924945,16.3181118721,-3.15672977996,-8.93361714069,-5.42521311163,-9.77588061456,-7.1099716903,0.293280621387,0.870354292138,5.41191204545,8.19373341888,4.19989150426,2.05726020288,3.03307492603,-0.386669588764,-2.81387671606,-2.90407840963,1.3338032701,classical
classical.00047.au,0.258572288841,0.00949774030596,1173.65830805,1517.2853845,2082.50407405,0.0663253736939,-436.837164767,154.145967414,-19.8818515939,20.1942162991,3.15922291262,0.444808069599,-6.53602879372,-4.60562205766,-10.0603370694,-6.15264699356,-4.5326877731,-2.78327479199,-5.23496321151,-7.38691821296,-6.99279179294,-3.20048992045,-0.358716479068,2.21781699559,2.56861835299,4.47145954527,classical
classical.00016.au,0.219209088347,0.00801074318588,1054.48958747,1455.6845871,1947.03822653,0.0476644888013,-482.677632456,154.865803932,-5.02883356594,29.7319053247,-1.87184591293,8.21909061575,-4.76562439362,9.65447342788,-3.33042810049,4.53955002424,-10.0951971161,-0.65576096996,-2.44986824631,-0.168453100691,1.86222218721,3.47976679461,3.3888259403,1.11577489719,1.27701675089,-0.66691399205,classical
country.00058.au,0.347993020135,0.163847014308,1796.17468855,2148.55660348,4163.95815445,0.0732701540731,-101.380745779,120.445940381,-0.368685760262,49.029176455,-15.878050411,19.8581988441,-13.0659443207,18.5703899112,-15.698807602,15.2481962531,-5.90830905394,6.6274225744,-10.3545274989,7.07946099138,-8.21184778416,6.19721555798,-8.38140559408,2.92224228579,-6.64062381441,-1.317287862,country
country.00009.au,0.429775592337,0.236616298556,3191.42544059,2948.09220061,6926.27478443,0.156878869969,12.1943752471,58.9786148179,0.919797098914,26.7490440076,9.25272082989,3.57665784958,1.58519117946,8.64726163995,0.969352796146,11.6290567014,-2.15794149087,1.19522398824,0.473081116571,4.40982072821,-0.169009298701,3.10383190947,-1.18156110789,4.54552855627,0.862357649927,1.26842434762,country
country.00019.au,0.315696270459,0.0821361243725,1138.63225297,1462.00280267,2117.42052958,0.0509596313854,-256.040540403,163.103022386,-22.8761718611,26.9285364159,15.2981263449,-3.50193878318,4.22345096798,-0.787496736343,-9.45669611578,1.76362912607,-4.41810517474,-3.6352319859,-4.24766338606,-8.10796159674,-2.37592073302,-5.14682493906,-11.1638495055,-2.41490829372,-0.542759895139,-4.78232847319,country
country.00048.au,0.310875244304,0.116971939802,1939.74542704,2482.44343689,4127.38337561,0.0639731581366,-148.980195099,107.239829109,11.1883092678,26.7036984114,11.4109074358,-3.80971367165,14.0282162339,-5.88811503474,-11.0476275415,2.81349941966,-8.44420935424,3.19167657362,-0.770272100346,-12.4062603965,-6.28754134009,-3.29747437686,-8.16557964639,-6.58409713454,-3.67885426649,-2.96956136836,country
country.00068.au,0.349444687665,0.0835145562887,1130.8862105,1458.35909997,2216.52826362,0.0502430824303,-229.443850569,157.310167609,-16.7629208561,31.8847947571,-0.106184070253,16.6670343453,1.36131170981,12.2243120769,-3.86985153528,6.83304197968,-4.26981889329,1.33692537853,-5.89327987804,-4.02572185797,-5.25250686835,-4.55003930287,-6.81061644637,-4.40748004708,-4.18248276587,-6.34776925091,country
country.00039.au,0.437725507896,0.0963551551104,3760.34426588,3053.08052767,7442.58832902,0.212374755104,-89.7074000558,36.2872679523,11.4729365037,37.4989372295,9.20162328487,3.73997331339,2.84085153625,6.81381960771,1.46958460041,0.0995196402,1.02865580301,1.17837244511,-3.56220754692,-2.0928079982,1.7069288602,-1.36991371737,-4.37691564888,-2.59684686058,-3.52573347915,-4.22817373999,country
country.00029.au,0.309865384466,0.117109484971,1213.99458173,1555.33119553,2274.01958265,0.0542086669166,-171.26020871,160.500805077,-17.8030650264,30.5162329871,7.51680642953,-8.25494917966,-5.6697470938,0.135480456662,-8.83336324321,-2.65284633366,0.704586682179,-3.78346217794,-6.49936861717,3.78774942046,-5.42836969296,-3.07461436562,-6.25170804125,-1.93945794052,-0.83796333025,-1.43500714753,country
country.00078.au,0.37645017879,0.0432778187096,1143.78402304,1443.36089336,2221.64489935,0.0498579751596,-302.562903964,150.172570154,-3.69035868437,26.9166475382,-0.260614443046,13.5278737848,7.24925587393,4.21982935736,1.77234763802,6.55923643879,-0.48882499343,7.88934008102,1.32855325996,0.48018359493,0.0814184191248,-3.20377715752,-1.82936922322,0.876498860947,0.578182634742,-3.1530383382,country
country.00069.au,0.35227009656,0.0871645361185,1327.83138817,1632.97450585,2756.02500136,0.0610873101296,-217.141957546,136.159247514,-10.3507513934,51.3835860533,2.61628139964,15.1244017756,-0.666067338091,12.2880264545,-6.22800994103,7.79273365404,-5.41524858983,3.6237194026,-2.80927106648,-0.351481670074,-0.553418234571,0.370172948195,-2.24874844126,-2.49541443528,4.1885934402,0.34244379072,country
country.00038.au,0.367295939007,0.0909580886364,2860.29576554,2919.88839788,6247.02055845,0.121157997533,-118.013917603,74.1562953491,8.29545914488,15.4766168301,6.1663273769,8.45016421886,4.11984361153,5.73150435802,-1.96072244569,3.16165841366,5.04812746421,-1.12217416111,2.4414509303,-1.42306580256,-4.74286067273,-6.37628367775,-5.75370364125,-6.26554680882,-4.51027750426,-1.00042018543,country
